participant_id,competition_id,total_submissions,active_days,submissions_per_day,submission_avg_initial_days,avg_submissions_mid,submissions_end,median_score,top_score,lowest_score,gap_median_top,gap_lowest_top,peak_submissions_per_day,top_score_on_peak_day,peak_submissions_per_hour,top_score_on_peak_hour,claude_min_score,user_min_score_diff,above_below_claude_min,score_time_corr,time_to_best_score_hours,submissions_pre_jump,submissions_post_jump,leap_size,post_jump_score_repetition,quiz_participation,final_rank,rank_to_submissions,rank_to_quiz_participation,description_rate,archetype
1381,46,4,3,1.3333333333333333,0.0,0.6666666666666666,0,1.106152800741901,0.6832073931295735,2.2188030808611825,0.4229454076123276,1.535595687731609,2,1.0831587259962612,1,2.2188030808611825,0.762299990281115,-0.07909259715154149,1,-0.7699328337721445,96.06770858184831,1,3,1.1356443548649213,0.0,7,27,6.75,3.375,0.75,hardworker
1382,46,13,7,1.8571428571428572,1.0,0.3333333333333333,4,0.7283699359108664,0.4401835005121908,2.00742270141588,0.2881864353986756,1.5672392009036893,4,0.4401835005121908,1,1.9821550843361946,0.762299990281115,-0.32211648976892415,1,-0.864740443929095,205.91546761443837,2,11,1.0944596230613266,0.0,7,8,0.6153846153846154,1.0,0.923,hardworker
1383,46,24,10,2.4,2.3333333333333335,2.6666666666666665,1,0.6555158668815885,0.5369640524223787,1.4761746560098563,0.11855181445920981,0.9392106035874777,4,0.6064135642238759,2,0.6229735064363159,0.762299990281115,-0.2253359378587363,1,-0.8592773195749678,210.0735232989123,6,18,0.213879578290753,0.0,5,14,0.5833333333333334,2.3333333333333335,0.75,daily_sprinter
1384,46,33,8,4.125,2.6666666666666665,2.3333333333333335,5,1.2910424243336505,0.5998036344814835,2.2746928808097544,0.6912387898521669,1.674889246328271,10,0.957415819073546,2,1.8998606263556292,0.762299990281115,-0.1624963557996314,1,-0.8185592644924531,192.91244883378596,2,31,1.1682607880585474,0.0,3,22,0.6666666666666666,5.5,0.848,hardworker
1385,46,12,5,2.4,0.6666666666666666,2.3333333333333335,0,1.6051017457803987,1.3849364320191482,2.182513572143728,0.22016531376125048,0.7975771401245799,4,1.5241279706221773,2,1.5241279706221773,0.762299990281115,0.6226364417380332,0,-0.25167991415425717,119.33693207388856,5,7,0.4793664929336565,0.6861382690806445,7,36,3.0,4.5,0.75,hardworker
1386,46,4,3,1.3333333333333333,1.0,0.0,1,1.5911670652405916,0.5910470220929013,2.1390530711464395,1.0001200431476902,1.5480060490535381,2,2.0356237879746715,1,1.1467103425065115,0.762299990281115,-0.17125296818821367,1,-0.7524184087008544,176.3825943304092,3,1,1.5480060490535381,0.0,5,21,5.25,3.5,0.75,hardworker
1387,46,3,3,1.0,0.6666666666666666,0.3333333333333333,0,2.085037324798749,1.2620280803731037,2.2209118773804946,0.8230092444256454,0.9588837970073909,1,2.2209118773804946,1,2.2209118773804946,0.762299990281115,0.4997280900919887,0,-0.9993273360307696,88.79002996030755,3,0,0.0,0.0,6,35,11.666666666666666,5.0,1.0,hardworker
1388,46,34,8,4.25,0.6666666666666666,3.6666666666666665,7,0.7671672434245573,0.604264094551067,2.0280644977988658,0.16290314887349033,1.4238004032477987,7,0.865522600711629,1,2.0280644977988658,0.762299990281115,-0.15803589573004795,1,-0.7774168373568906,164.8411426382367,1,33,1.2000258677706763,0.0,5,23,0.6764705882352942,3.8333333333333335,0.824,hardworker
1389,46,32,8,4.0,0.6666666666666666,3.6666666666666665,6,1.4330945213307045,0.6341020104241303,2.2723830752324057,0.7989925109065742,1.6382810648082753,8,0.9881166275580847,2,2.0605647006556262,0.762299990281115,-0.12819797985698467,1,-0.6668380183005987,183.71465499082097,4,28,1.292317772667181,0.0,5,24,0.75,4.0,0.844,hardworker
1390,46,25,10,2.5,2.0,3.0,2,0.522115427591948,0.3,1.6057970293225505,0.22211542759194797,1.3057970293225505,4,0.5186815560966507,2,0.6355709616980736,0.762299990281115,-0.46229999028111496,1,-0.8174649260803887,106.92172628369728,5,20,0.5363408291216978,0.14662917904758843,5,2,0.08,0.3333333333333333,0.84,daily_sprinter
1391,46,46,9,5.111111111111111,2.0,5.333333333333333,4,1.4529126014797873,0.5793492116974225,2.2222374216652443,0.8735633897823648,1.642888209967822,9,0.6668646161272176,3,0.793992879996384,0.762299990281115,-0.18295077858369246,1,-0.6820121620212405,195.41611273542324,12,34,1.2178998610068892,0.0,5,20,0.43478260869565216,3.3333333333333335,0.761,hardworker
1392,46,31,8,3.875,1.6666666666666667,4.666666666666667,8,1.3406048568749322,0.41601535308385673,2.3286363924821325,0.9245895037910755,1.9126210393982759,8,0.41601535308385673,2,1.0798950376266347,0.762299990281115,-0.3462846371972582,1,-0.7142662936899843,205.45687120938888,5,26,1.3444871947494965,0.0,7,7,0.22580645161290322,0.875,0.677,hardworker
1393,46,14,5,2.8,0.3333333333333333,0.6666666666666666,0,0.7034215391771896,0.5630763312057983,1.7202184198233548,0.14034520797139138,1.1571420886175565,10,0.5662481119486663,2,0.5848594689276334,0.762299990281115,-0.1992236590753167,1,0.02941248710307953,0.0,3,11,0.8973464531364327,0.8414189266862936,5,18,1.2857142857142858,3.0,0.643,late_joiner_dangerous
1394,46,23,10,2.3,2.3333333333333335,2.3333333333333335,2,0.6568024386268895,0.5542829340571489,1.4391372692811912,0.10251950456974057,0.8848543352240423,4,1.0886583951849573,1,1.4391372692811912,0.762299990281115,-0.20801705622396605,1,-0.8104882893291806,120.03746377144215,7,16,0.23979570117247773,0.561240341713879,8,17,0.7391304347826086,1.8888888888888888,0.826,daily_sprinter
1395,46,23,8,2.875,1.0,3.3333333333333335,4,0.7720762351606182,0.3,2.0198786374603483,0.4720762351606182,1.7198786374603483,6,0.6612070961980259,2,0.3,0.762299990281115,-0.46229999028111496,1,-0.7057722644796428,160.33373250521834,2,21,1.3745813805688065,0.39269355423130614,6,1,0.043478260869565216,0.14285714285714285,0.696,consistent_late_breakthrough
1396,46,17,8,2.125,3.0,1.6666666666666667,2,0.7139812035274921,0.35328433164151135,1.5316715234076617,0.3606968718859807,1.1783871917661504,4,1.3665794011495678,1,1.3665794011495678,0.762299990281115,-0.4090156586396036,1,-0.8211835569762739,80.97340710132809,4,13,0.4923450384193786,0.0,6,3,0.17647058823529413,0.42857142857142855,0.647,daily_sprinter
1397,46,6,4,1.5,0.0,0.3333333333333333,3,0.8484807212422005,0.4616809752113228,2.1374815610795466,0.38679974603087774,1.675800585868224,3,0.8455947557138076,3,0.8455947557138076,0.762299990281115,-0.30061901506979216,1,-0.7262998932166719,128.22442305612847,1,5,1.5678969475887712,0.0,6,10,1.6666666666666667,1.4285714285714286,0.667,consistent_ai_leap
1398,46,36,8,4.5,0.6666666666666666,4.0,3,1.2424740222882082,0.6562555029885331,2.360077635819482,0.5862185192996752,1.7038221328309489,7,1.0798291211120419,3,1.1527549152098358,0.762299990281115,-0.10604448729258187,1,-0.5001108423627744,192.25875901016823,1,35,1.4465944788066842,0.0,6,25,0.6944444444444444,3.5714285714285716,0.778,hardworker
1399,46,3,3,1.0,0.6666666666666666,0.0,0,0.8736280570908799,0.7741939415902357,2.033906133103473,0.09943411550064418,1.2597121915132374,1,2.033906133103473,1,2.033906133103473,0.762299990281115,0.011893951309120743,0,-0.6613894033339958,133.60293347724823,3,0,0.0,0.0,7,29,9.666666666666666,3.625,0.333,hardworker
1400,46,10,5,2.0,1.0,1.6666666666666667,0,1.951123548164258,0.8704264967738152,2.3593100288041464,1.0806970513904428,1.4888835320303313,3,1.7093757441664905,2,1.5635287402303342,0.762299990281115,0.10812650649270028,0,0.4890228294075348,7.572400714741292,7,3,0.31859593131182007,0.6302307828285083,8,31,3.1,3.4444444444444446,0.9,hardworker
1401,46,19,9,2.111111111111111,1.0,3.0,1,0.5697919828948917,0.41385901633426647,0.9204010621286174,0.15593296656062527,0.5065420457943509,4,0.6024931667704521,1,0.833225773775785,0.762299990281115,-0.3484409739468485,1,-0.7636080857409907,171.65740144014865,3,16,0.16445954498800752,0.0,8,6,0.3157894736842105,0.6666666666666666,0.632,daily_sprinter
1402,46,2,2,1.0,0.0,0.3333333333333333,0,0.9659554495406015,0.9558549052918819,0.9760559937893211,0.010100544248719645,0.02020108849743918,1,0.9558549052918819,1,0.9558549052918819,0.762299990281115,0.19355491501076694,0,0.9999999999999999,0.0,2,0,0.0,0.0,6,33,16.5,4.714285714285714,1.0,hardworker
1403,46,7,3,2.3333333333333335,0.0,1.6666666666666667,0,0.8359086076647833,0.40665972886276053,1.8334483413367615,0.4292488788020227,1.426788612474001,3,0.6123833505396412,1,1.8334483413367615,0.762299990281115,-0.3556402614183544,1,-0.8298789914323178,53.88361729075962,1,6,0.933198299135378,0.0,4,5,0.7142857142857143,1.0,0.857,late_joiner_dangerous
1404,46,26,10,2.6,3.3333333333333335,2.3333333333333335,1,0.6164606917310624,0.4551943691418745,1.3374717451065339,0.16126632258918794,0.8822773759646594,4,0.4862621198525696,2,0.4862621198525696,0.762299990281115,-0.30710562113924045,1,-0.7727216035420615,181.40591777943064,5,21,0.5675820517948726,0.0,6,9,0.34615384615384615,1.2857142857142858,0.692,daily_sprinter
1405,46,25,9,2.7777777777777777,2.6666666666666665,3.0,2,0.5472359957811526,0.48833718407374216,1.3566463541900748,0.0588988117074104,0.8683091701163327,4,0.7069353663117904,2,0.5050377805178725,0.762299990281115,-0.2739628062073728,1,-0.7344774695479928,216.1054798730242,4,21,0.2849716698988688,0.32297395201478507,7,11,0.44,1.375,0.72,daily_sprinter
1406,47,28,9,3.111111111111111,1.3333333333333333,2.0,5,1.0010140727899726,0.34436365168204935,2.490133702025727,0.6566504211079232,2.145770050343678,5,0.7328389438218077,2,0.5665460485112042,0.5401271617674093,-0.19576351008535992,1,-0.820097021788353,196.83590524922946,6,22,1.2303153824351232,0.5263866741472747,6,2,0.07142857142857142,0.2857142857142857,0.786,consistent_late_breakthrough
1407,47,9,3,3.0,0.0,3.0,0,2.2171509356133026,2.1048467210294515,2.3838984575936477,0.11230421458385109,0.27905173656419624,3,2.2171509356133026,1,2.2964946778607858,0.5401271617674093,1.5647195592620422,0,-0.48094696398368425,58.303827499272714,6,3,0.20128637093718682,0.4864362904384091,7,30,3.3333333333333335,3.75,1.0,hardworker
1408,47,9,2,4.5,0.0,0.0,0,0.5387712015961703,0.36089663338457306,0.7439018974006176,0.17787456821159725,0.38300526401604457,5,0.36089663338457306,1,0.7439018974006176,0.5401271617674093,-0.1792305283828362,1,-0.9100386823400808,28.805403805878086,7,2,0.1490303808668581,0.6999579563856442,7,4,0.4444444444444444,0.5,1.0,late_joiner_dangerous
1409,47,23,8,2.875,2.6666666666666665,2.0,2,0.41054609273512027,0.3,1.637971107255248,0.11054609273512028,1.337971107255248,4,0.3,2,0.36558025825681845,0.5401271617674093,-0.24012716176740928,1,-0.8025818209478356,135.42317188175966,3,20,0.5183450398729978,0.0,9,1,0.043478260869565216,0.1,0.739,daily_sprinter
1410,47,23,8,2.875,2.0,2.0,6,0.5470263890705657,0.420380799962396,1.2280106087814435,0.12664558910816964,0.8076298088190474,6,0.420380799962396,3,0.420380799962396,0.5401271617674093,-0.11974636180501325,1,-0.8845364681249783,215.45841208347943,6,17,0.33394062358709475,0.0332056288456275,6,11,0.4782608695652174,1.5714285714285714,0.739,daily_sprinter
1411,47,2,1,2.0,0.6666666666666666,0.0,0,0.8584923780949352,0.8227437532613331,0.8942410029285371,0.03574862483360208,0.07149724966720405,2,0.8227437532613331,1,0.8227437532613331,0.5401271617674093,0.2826165914939238,0,1.0,0.0,2,0,0.0,0.0,0,26,13.0,26.0,0.5,low_interest_quitter
1412,47,2,1,2.0,0.6666666666666666,0.0,0,1.6693831650478517,1.650057242433919,1.6887090876617843,0.019325922613932622,0.038651845227865245,2,1.650057242433919,1,1.6887090876617843,0.5401271617674093,1.1099300806665098,0,-1.0,7.453080196371943,2,0,0.0,0.0,0,29,14.5,29.0,1.0,low_interest_quitter
1413,47,31,7,4.428571428571429,2.0,1.3333333333333333,1,0.7329345226892781,0.48612915769661025,2.5070826164742104,0.2468053649926678,2.0209534587776004,8,0.48612915769661025,2,0.7078382580064994,0.5401271617674093,-0.05399800407079902,1,-0.6250450476410647,166.65420703741293,9,22,1.3990263737126474,0.8646126733601727,9,15,0.4838709677419355,1.5,0.742,hardworker
1414,47,22,9,2.4444444444444446,2.0,3.0,3,0.7293001655799692,0.3739330822572418,2.3637686958202533,0.35536708332272743,1.9898356135630115,4,0.6873908537107686,2,0.754239113558723,0.5401271617674093,-0.16619407951016746,1,-0.6607453041686421,191.27237536195446,2,20,1.648958460630277,0.0,6,5,0.22727272727272727,0.7142857142857143,0.773,hardworker
1415,47,7,5,1.4,0.3333333333333333,0.6666666666666666,1,1.7975986219704687,1.3217442499828136,2.4269066920741573,0.4758543719876551,1.1051624420913437,3,1.3217442499828136,2,1.3217442499828136,0.5401271617674093,0.7816170882154043,0,-0.8734218480271775,184.54705958170797,3,4,0.6293080701036886,0.0,6,28,4.0,4.0,0.714,hardworker
1416,47,10,3,3.3333333333333335,0.0,3.3333333333333335,0,0.5414586307566487,0.4733995998551132,0.7142245201784019,0.06805903090153548,0.24082492032328867,4,0.4733995998551132,2,0.634138822499903,0.5401271617674093,-0.06672756191229606,1,-0.9503875394454305,41.92003030495816,3,7,0.07045852181658607,0.2707275123042181,6,13,1.3,1.8571428571428572,0.6,late_joiner_dangerous
1417,47,26,10,2.6,2.0,3.0,4,1.525270307910722,0.7754450733183991,2.3169938177939393,0.7498252345923229,1.5415487444755402,4,1.7636590501876044,1,2.287696698916197,0.5401271617674093,0.2353179115509898,0,-0.9869897170803257,225.9066589147454,18,8,0.16732594869394757,0.4472455270423671,7,25,0.9615384615384616,3.125,0.692,benchmark_tweaker
1418,47,19,6,3.1666666666666665,1.3333333333333333,2.0,3,0.7607299843607294,0.619056828660893,2.463388913588442,0.1416731556998364,1.844332084927549,5,0.619056828660893,2,0.7446047055614855,0.5401271617674093,0.07892966689348369,0,-0.5377326426688125,154.18773503706495,2,17,1.4573721416126753,0.7961407853947585,7,18,0.9473684210526315,2.25,0.842,hardworker
1419,47,2,1,2.0,0.0,0.6666666666666666,0,1.5890430923181993,0.894917491812822,2.2831686928235766,0.6941256005053773,1.3882512010107546,2,0.894917491812822,1,0.894917491812822,0.5401271617674093,0.3547903300454127,0,1.0,0.0,2,0,0.0,0.0,7,27,13.5,3.375,0.5,consistent_ai_leap
1420,47,8,5,1.6,1.0,1.0,0,1.5844055021463164,0.7274588236977722,2.5172669991469117,0.8569466784485442,1.7898081754491395,3,1.9540635391939865,2,2.204695655179919,0.5401271617674093,0.18733166193036288,0,-0.9232217082385432,132.5302957778452,4,4,0.33424459400366846,0.1620205671033922,8,22,2.75,2.4444444444444446,0.25,benchmark_tweaker
1421,47,30,9,3.3333333333333335,2.0,3.3333333333333335,9,1.076800825489785,0.5787463309723658,2.4686337190119203,0.4980544945174191,1.8898873880395546,9,0.5787463309723658,2,0.5787463309723658,0.5401271617674093,0.03861916920495656,0,-0.688912869001188,220.26138177695623,5,25,1.2007258721064074,0.3438176961391025,4,16,0.5333333333333333,3.2,0.833,hardworker
1422,47,11,8,1.375,1.3333333333333333,1.3333333333333333,1,1.6415720321091476,0.6472798084932622,2.413174123725369,0.9942922236158854,1.765894315232107,2,2.2509068516574873,1,2.413174123725369,0.5401271617674093,0.1071526467258529,0,-0.9817507255309068,223.975675964236,3,8,0.3313887807532845,0.0,8,19,1.7272727272727273,2.111111111111111,0.364,benchmark_tweaker
1423,47,7,5,1.4,0.3333333333333333,1.3333333333333333,0,1.9648194911735866,0.6676480743135761,2.428087455077122,1.2971714168600106,1.760439380763546,2,0.6676480743135761,1,1.0322570381385618,0.5401271617674093,0.12752091254616682,0,0.5135191539381969,34.116197716837206,1,6,0.36460896382498575,0.0,8,21,3.0,2.3333333333333335,0.714,hardworker
1424,47,32,6,5.333333333333333,2.0,7.333333333333333,0,0.9634839183876414,0.7518578281289333,2.4491578018328943,0.21162609025870804,1.6972999737039611,9,0.7518578281289333,2,1.553143451374019,0.5401271617674093,0.21173066636152404,0,-0.4994015487557844,70.5598355673202,14,18,1.486826423469497,0.8340000799290164,4,24,0.75,4.8,0.812,hardworker
1425,47,21,8,2.625,2.0,1.6666666666666667,3,0.49515182716502193,0.34767829688540747,1.2161557808875514,0.14747353027961446,0.8684774840021439,4,1.095441619201978,1,1.1347124608051684,0.5401271617674093,-0.1924488648820018,1,-0.9063214986749965,215.27015409488345,6,15,0.23802783059212973,0.3574305564145551,7,3,0.14285714285714285,0.375,0.619,daily_sprinter
1426,47,17,8,2.125,1.6666666666666667,3.0,1,1.3355661526386329,0.41659387647600066,2.2147558220188093,0.9189722761626322,1.7981619455428086,4,1.264357669127997,2,0.7643542465179842,0.5401271617674093,-0.12353328529140861,1,-0.9679155857352832,203.04343472524664,10,7,0.22452046887717247,0.32667104284366766,6,10,0.5882352941176471,1.4285714285714286,0.647,benchmark_tweaker
1427,47,22,8,2.75,3.0,1.0,3,0.6184145248351698,0.3844230586691477,1.5915042854370327,0.23399146616602207,1.207081226767885,4,0.6934876894472723,1,1.4958485860066832,0.5401271617674093,-0.15570410309826155,1,-0.8292076983260381,177.6471007085867,5,17,0.46161920201550455,0.4694723397737539,6,6,0.2727272727272727,0.8571428571428571,0.727,daily_sprinter
1428,47,11,4,2.75,0.3333333333333333,2.3333333333333335,0,0.7035541407805547,0.43519181445435284,1.0126601723195565,0.2683623263262018,0.5774683578652037,5,0.5599805292574742,1,0.9122060579671242,0.5401271617674093,-0.10493534731305643,1,-0.808870399580385,162.12592946248225,4,7,0.30910603153900185,0.0,7,12,1.0909090909090908,1.5,0.818,hardworker
1429,47,23,9,2.5555555555555554,2.3333333333333335,3.0,0,0.5478357593614402,0.40365644177469745,1.5516261167888528,0.1441793175867428,1.1479696750141553,4,0.5256896661680821,2,0.5237037772133474,0.5401271617674093,-0.13647071999271182,1,-0.8287934622140185,169.86363651492255,7,16,0.4657450187194251,0.7669589701413471,7,9,0.391304347826087,1.125,0.739,daily_sprinter
1430,47,8,2,4.0,0.0,0.0,2,0.5001285243733011,0.38580560617663623,2.1139183152099683,0.1143229181966649,1.7281127090333321,6,0.4446638516090699,1,2.1139183152099683,0.5401271617674093,-0.15432155559077304,1,-0.5538811742570819,27.548679717680358,1,7,1.5200069038841773,0.0,3,7,0.875,1.75,0.625,late_joiner_dangerous
1431,47,23,8,2.875,1.6666666666666667,3.0,5,1.0331090488330623,0.5923272675992928,2.4815467229979107,0.44078178123376954,1.889219455398618,5,0.5923272675992928,2,1.0375458410628866,0.5401271617674093,0.0522001058318835,0,-0.6462155826840872,188.18660263227216,5,18,1.3714890777800455,0.7004823713051243,7,17,0.7391304347826086,2.125,0.696,hardworker
1432,47,24,7,3.4285714285714284,1.3333333333333333,1.3333333333333333,5,0.8028122418891813,0.6518705837009322,2.5003391287572994,0.15094165818824912,1.8484685450563672,8,0.7115589519647811,2,1.0457659241556796,0.5401271617674093,0.11174342193352294,0,-0.7100643071413066,208.34531444170034,7,17,1.4545732046016198,0.8752023493891359,4,20,0.8333333333333334,4.0,0.792,hardworker
1433,47,16,9,1.7777777777777777,1.0,1.0,1,1.5163784013590837,0.7493914505319474,2.4317445740600117,0.7669869508271363,1.6823531235280642,4,1.0924301792584499,2,1.4519511761397965,0.5401271617674093,0.20926428876453818,0,-0.9583165917314358,225.95225401523743,1,15,0.27844872782526275,0.0,5,23,1.4375,3.8333333333333335,0.75,benchmark_tweaker
1434,47,25,9,2.7777777777777777,1.3333333333333333,5.0,3,1.3799329106702232,0.394796056849253,2.363329930744881,0.9851368538209702,1.968533873895628,7,1.2412075500824737,2,1.319322736326203,0.5401271617674093,-0.14533110491815626,1,-0.9640701158821843,231.32352702816505,24,1,0.3110121809729465,0.0,3,8,0.32,2.0,0.68,benchmark_tweaker
1435,47,28,5,5.6,0.3333333333333333,1.0,10,1.1181951738771416,0.4788529207537065,1.990230629904144,0.6393422531234352,1.5113777091504375,10,1.3097763334719936,3,1.6209296314150905,0.5401271617674093,-0.06127424101370277,1,-0.3529494307378187,169.989633956178,1,27,0.8310251789101466,0.0,8,14,0.5,1.5555555555555556,0.75,hardworker
1436,48,16,7,2.2857142857142856,1.3333333333333333,3.0,0,2.0700208973051906,0.9014944484985367,2.521473887210209,1.168526448806654,1.6199794387116726,7,2.0500436206708157,2,0.9014944484985367,0.5234242323825282,0.37807021611600844,0,0.023654903801102963,11.581124658571333,3,13,1.463373924029506,0.3761598455104074,8,21,1.3125,2.3333333333333335,0.625,hardworker
